flow,occupy,speed
243.0,0.0637,66.9
243.0,0.0668,66.2
228.0,0.0638,65.1
237.0,0.0668,64.7
229.0,0.0631,64.3
243.0,0.0719,63.0
273.0,0.0767,63.4
250.0,0.0695,64.2
289.0,0.078,65.7
205.0,0.0569,65.3
232.0,0.0599,67.4
133.0,0.0376,66.1
229.0,0.067,64.4
217.0,0.0655,62.1
240.0,0.0693,62.2
205.0,0.0573,63.5
244.0,0.0723,62.7
224.0,0.0626,64.2
203.0,0.0578,64.9
159.0,0.0473,63.9
171.0,0.0484,64.7
157.0,0.040999999999999995,67.8
156.0,0.0398,69.4
169.0,0.0443,70.2
152.0,0.0404,69.5
106.0,0.0276,70.0
128.0,0.0358,68.4
133.0,0.035,68.6
123.0,0.0292,71.7
100.0,0.0251,71.6
114.0,0.0336,66.7
116.0,0.0325,65.0
124.0,0.0321,67.2
131.0,0.0381,64.9
96.0,0.0246,66.1
95.0,0.0291,63.3
105.0,0.026000000000000002,67.8
111.0,0.0304,66.8
131.0,0.0352,66.9
111.0,0.0287,67.7
93.0,0.0255,66.4
98.0,0.0258,67.2
114.0,0.0288,68.0
111.0,0.0301,67.1
119.0,0.0335,66.0
91.0,0.0273,62.8
126.0,0.0349,64.9
107.0,0.0268,67.2
119.0,0.0311,67.9
91.0,0.0254,66.7
111.0,0.0257,71.3
98.0,0.0258,69.1
105.0,0.0265,70.6
83.0,0.0211,68.6
163.0,0.0421,67.8
120.0,0.0287,70.4
98.0,0.0264,67.7
88.0,0.0216,69.4
94.0,0.0221,69.5
78.0,0.0181,71.1
62.0,0.0193,66.1
69.0,0.0182,66.4
62.0,0.0155,67.5
66.0,0.0194,66.1
58.0,0.0147,66.8
93.0,0.0187,70.8
68.0,0.0157,69.5
56.0,0.0139,67.2
47.0,0.0114,67.6
54.0,0.0144,67.0
49.0,0.0106,68.5
49.0,0.0135,67.9
73.0,0.0148,71.8
33.0,0.006999999999999999,69.4
57.0,0.0124,70.0
74.0,0.0196,68.8
52.0,0.0152,64.7
41.0,0.0083,68.1
48.0,0.0102,68.4
46.0,0.0109,68.1
55.0,0.0116,66.9
32.0,0.0103,66.1
50.0,0.0097,68.2
37.0,0.0086,67.7
48.0,0.009000000000000001,68.8
33.0,0.0076,68.4
31.0,0.0066,68.2
49.0,0.0088,71.1
45.0,0.0082,70.2
32.0,0.0073,69.1
45.0,0.0105,68.8
27.0,0.005,69.2
31.0,0.0086,67.3
27.0,0.0063,68.7
12.0,0.0034,68.1
35.0,0.009000000000000001,67.7
11.0,0.0033,66.3
42.0,0.012,65.9
48.0,0.0114,67.1
43.0,0.0069,70.4
44.0,0.0073,69.4
34.0,0.0073,68.6
33.0,0.0079,68.7
38.0,0.0068,69.6
33.0,0.0066,69.7
28.0,0.0076,67.6
41.0,0.0089,68.9
46.0,0.0093,69.4
31.0,0.0093,67.0
54.0,0.013000000000000001,67.3
25.0,0.0068,67.0
28.0,0.0078,67.1
50.0,0.0127,67.4
31.0,0.0099,66.9
34.0,0.011000000000000001,66.6
44.0,0.0114,67.3
46.0,0.0169,64.6
62.0,0.0188,65.6
57.0,0.0154,66.2
93.0,0.0245,69.8
65.0,0.0226,64.1
95.0,0.0266,64.6
97.0,0.0241,67.9
96.0,0.0263,66.9
76.0,0.0203,68.1
85.0,0.0205,69.1
105.0,0.0233,72.8
118.0,0.0319,69.9
100.0,0.0277,68.5
146.0,0.0418,66.5
120.0,0.0329,66.5
157.0,0.0395,69.5
161.0,0.0464,66.6
182.0,0.0516,65.6
210.0,0.0563,66.9
184.0,0.054000000000000006,64.6
156.0,0.0447,65.5
172.0,0.0515,68.4
216.0,0.0658,69.1
307.0,0.0843,72.6
260.0,0.0753,73.0
255.0,0.0749,71.8
393.0,0.1247,68.9
435.0,0.131,69.1
439.0,0.1337,68.9
450.0,0.1468,66.8
456.0,0.136,68.4
461.0,0.1488,66.6
427.0,0.1477,63.4
479.0,0.1613,58.7
464.0,0.154,56.7
473.0,0.1699,53.7
440.0,0.1589,52.3
455.0,0.1686,50.6
475.0,0.1836,48.9
445.0,0.1829,46.8
463.0,0.1763,47.3
351.0,0.1344,47.5
442.0,0.1594,48.9
431.0,0.1634,48.7
479.0,0.1771,49.0
422.0,0.156,49.1
411.0,0.1457,50.2
381.0,0.129,52.0
427.0,0.1661,49.5
421.0,0.1541,49.8
458.0,0.1722,49.4
472.0,0.1737,49.6
422.0,0.1531,50.2
455.0,0.1854,47.4
478.0,0.1729,49.0
473.0,0.1841,48.1
442.0,0.1628,49.2
459.0,0.1826,47.7
390.0,0.1529,47.5
452.0,0.1615,49.3
449.0,0.1508,52.0
461.0,0.1698,50.8
473.0,0.2157,45.6
413.0,0.1889,42.7
485.0,0.1945,44.3
456.0,0.1644,47.3
498.0,0.1702,50.3
453.0,0.1573,51.6
449.0,0.1618,51.1
454.0,0.1939,47.3
442.0,0.1703,47.4
441.0,0.1766,46.5
451.0,0.17300000000000001,47.1
413.0,0.1749,45.6
457.0,0.1875,45.3
496.0,0.1796,47.8
468.0,0.1648,50.0
425.0,0.1447,52.0
397.0,0.1365,52.5
450.0,0.1765,50.2
450.0,0.1474,52.9
466.0,0.1605,52.9
466.0,0.1686,52.1
407.0,0.1451,51.8
345.0,0.1085,55.2
382.0,0.1157,57.6
326.0,0.0948,59.8
331.0,0.1014,60.3
327.0,0.1038,59.3
344.0,0.1046,60.3
332.0,0.0944,61.6
312.0,0.0973,60.4
249.0,0.07400000000000001,60.9
362.0,0.1072,61.0
266.0,0.0815,60.6
278.0,0.0839,60.2
306.0,0.0965,58.8
277.0,0.0832,59.6
287.0,0.0875,59.8
246.0,0.0754,59.7
242.0,0.0724,60.3
228.0,0.0623,63.2
233.0,0.0662,63.4
277.0,0.0837,62.1
229.0,0.0656,62.4
256.0,0.0789,61.8
236.0,0.0669,62.6
220.0,0.0617,63.7
223.0,0.0628,64.0
196.0,0.0536,65.5
191.0,0.0545,64.6
207.0,0.061,63.2
220.0,0.0686,60.9
233.0,0.0679,61.8
153.0,0.0438,62.8
228.0,0.0617,64.7
218.0,0.0653,62.3
163.0,0.0516,60.5
219.0,0.0628,62.8
202.0,0.0579,63.0
190.0,0.057,62.0
184.0,0.0523,62.5
168.0,0.0482,63.5
161.0,0.0457,64.3
177.0,0.0511,62.8
161.0,0.0474,62.5
174.0,0.0492,63.6
205.0,0.0568,64.6
184.0,0.0514,64.7
153.0,0.0451,63.4
195.0,0.0601,61.5
169.0,0.0462,63.0
190.0,0.0543,64.0
202.0,0.0637,60.9
202.0,0.0543,64.0
224.0,0.0666,62.4
225.0,0.0639,62.8
304.0,0.0909,62.3
228.0,0.0636,63.3
270.0,0.0743,64.2
189.0,0.0523,64.6
213.0,0.06,64.7
181.0,0.0501,65.1
210.0,0.0553,67.0
139.0,0.0368,67.7
216.0,0.0562,67.8
178.0,0.0506,66.1
202.0,0.055999999999999994,66.3
184.0,0.051,65.5
189.0,0.0537,65.0
151.0,0.0429,64.7
217.0,0.0609,64.9
187.0,0.0545,63.6
116.0,0.0333,63.5
209.0,0.0596,63.2
217.0,0.057,65.3
214.0,0.0566,66.5
236.0,0.0616,67.5
272.0,0.0734,67.2
221.0,0.0643,63.9
188.0,0.0505,65.4
199.0,0.0551,64.7
253.0,0.0679,65.8
286.0,0.0836,63.2
207.0,0.0541,65.6
286.0,0.0819,64.5
215.0,0.0535,68.0
188.0,0.0514,66.5
293.0,0.0797,66.5
300.0,0.084,65.0
276.0,0.0715,66.9
260.0,0.0697,66.5
239.0,0.0675,64.7
258.0,0.069,65.9
297.0,0.0767,67.4
270.0,0.0726,66.9
238.0,0.0655,65.7
238.0,0.0738,62.1
276.0,0.0816,61.4
252.0,0.0728,61.6
273.0,0.1072,57.3
268.0,0.0797,58.6
207.0,0.06,60.1
263.0,0.0825,59.1
246.0,0.0705,60.4
243.0,0.0683,62.1
252.0,0.0714,62.5
252.0,0.0678,64.2
190.0,0.0541,63.6
262.0,0.0662,67.4
212.0,0.0589,65.9
239.0,0.0685,64.2
195.0,0.0564,63.5
181.0,0.0503,64.6
171.0,0.0463,65.6
180.0,0.0505,65.0
175.0,0.0458,67.0
140.0,0.0383,67.0
133.0,0.0364,66.2
141.0,0.0367,66.9
156.0,0.0452,65.7
111.0,0.0298,66.5
142.0,0.038,67.4
136.0,0.0342,68.7
153.0,0.0371,71.8
123.0,0.0311,70.9
127.0,0.0368,67.3
121.0,0.0324,67.5
110.0,0.0313,66.7
103.0,0.0283,66.4
132.0,0.0333,68.5
106.0,0.0286,68.1
124.0,0.0329,68.2
111.0,0.0312,65.8
117.0,0.0299,67.6
104.0,0.0277,67.1
120.0,0.0303,67.9
110.0,0.0276,68.2
129.0,0.0325,68.8
99.0,0.0256,68.0
129.0,0.0296,71.2
100.0,0.0265,68.7
86.0,0.021,69.0
94.0,0.0245,67.7
98.0,0.0262,67.4
103.0,0.0295,63.7
91.0,0.0224,66.0
118.0,0.0283,67.6
94.0,0.0232,67.1
79.0,0.0183,68.3
77.0,0.0202,66.8
76.0,0.0199,66.3
121.0,0.031,66.8
66.0,0.017,65.7
105.0,0.0267,67.0
82.0,0.02,68.6
72.0,0.0212,65.7
76.0,0.0184,66.7
74.0,0.0175,69.2
69.0,0.0185,66.7
71.0,0.0187,65.0
53.0,0.0167,64.0
54.0,0.0132,66.9
50.0,0.0126,67.1
43.0,0.0107,67.8
52.0,0.0119,68.0
62.0,0.0136,70.2
36.0,0.0099,67.8
35.0,0.0102,68.0
41.0,0.0081,67.9
54.0,0.0132,68.0
55.0,0.0118,69.3
37.0,0.0101,68.6
28.0,0.0093,66.9
48.0,0.0108,68.9
33.0,0.0088,67.6
62.0,0.0104,72.6
58.0,0.0104,73.0
60.0,0.0138,71.5
24.0,0.0086,67.6
26.0,0.0055,68.4
36.0,0.0091,68.3
48.0,0.0083,70.5
27.0,0.006999999999999999,68.6
32.0,0.0076,68.3
46.0,0.0094,68.3
45.0,0.0076,70.5
30.0,0.0057,69.6
27.0,0.0081,68.1
42.0,0.0094,68.4
11.0,0.0048,65.1
55.0,0.0134,68.0
33.0,0.0097,66.6
37.0,0.006999999999999999,69.1
28.0,0.006,67.6
22.0,0.004,68.9
29.0,0.0071,68.5
38.0,0.0094,67.5
43.0,0.0091,68.6
63.0,0.0115,70.4
44.0,0.0079,69.6
49.0,0.0145,65.5
27.0,0.0089,65.7
33.0,0.0098,65.7
41.0,0.0138,65.2
66.0,0.0119,72.6
61.0,0.0177,68.0
46.0,0.0165,64.8
77.0,0.0509,49.5
51.0,0.0125,58.4
71.0,0.0192,62.3
43.0,0.0125,65.1
76.0,0.0243,62.4
103.0,0.033,61.5
80.0,0.0215,64.8
99.0,0.0278,65.0
108.0,0.032,63.8
85.0,0.0244,65.2
128.0,0.0322,69.5
93.0,0.0269,67.7
105.0,0.0288,67.9
123.0,0.033,68.4
143.0,0.0407,67.3
148.0,0.0398,69.8
187.0,0.0488,70.5
187.0,0.0491,70.8
186.0,0.0487,70.5
191.0,0.0499,71.9
176.0,0.0505,68.5
225.0,0.0673,69.7
235.0,0.0666,72.2
268.0,0.0765,72.7
258.0,0.0768,71.6
356.0,0.1078,70.8
358.0,0.1112,69.6
284.0,0.0837,70.5
324.0,0.0913,72.6
288.0,0.0875,71.1
460.0,0.1676,64.7
508.0,0.1712,63.6
474.0,0.1657,62.3
471.0,0.1646,56.9
378.0,0.1325,54.2
432.0,0.1533,52.6
491.0,0.1769,51.3
483.0,0.1852,49.1
481.0,0.1695,49.8
418.0,0.1546,49.0
407.0,0.1591,47.7
466.0,0.1912,45.6
428.0,0.1686,45.5
476.0,0.1952,44.9
454.0,0.1666,46.9
434.0,0.1594,48.1
379.0,0.1337,49.4
468.0,0.171,49.6
477.0,0.1759,49.2
488.0,0.1847,48.6
458.0,0.2229,42.7
406.0,0.1768,42.0
405.0,0.214,38.4
487.0,0.1857,42.8
471.0,0.1678,46.7
368.0,0.2342,37.5
354.0,0.2918,29.7
458.0,0.2014,35.4
378.0,0.3205,28.4
409.0,0.3044,26.4
426.0,0.3014,25.8
391.0,0.2507,26.9
487.0,0.2808,29.8
477.0,0.1978,36.7
489.0,0.172,44.1
485.0,0.1719,47.6
508.0,0.1836,48.8
431.0,0.2787,38.3
372.0,0.3093,30.0
469.0,0.1952,36.7
384.0,0.1251,46.1
488.0,0.1599,50.5
481.0,0.1851,48.9
456.0,0.1584,50.6
453.0,0.1494,52.7
440.0,0.1469,53.3
463.0,0.1577,53.6
365.0,0.1181,54.4
339.0,0.1088,55.4
388.0,0.1325,54.4
418.0,0.1363,55.0
448.0,0.1451,55.2
446.0,0.1706,52.8
383.0,0.1302,53.2
452.0,0.1569,52.2
394.0,0.1425,51.6
470.0,0.1679,51.0
482.0,0.1813,49.5
242.0,0.0777,52.6
371.0,0.1212,54.1
227.0,0.0653,57.6
330.0,0.0992,58.3
243.0,0.0728,59.3
265.0,0.0785,59.6
250.0,0.0746,59.7
276.0,0.0857,59.3
224.0,0.0672,58.9
264.0,0.081,59.5
284.0,0.0893,57.9
283.0,0.0821,59.3
284.0,0.0839,60.1
243.0,0.0819,56.0
282.0,0.083,58.2
256.0,0.0788,58.3
268.0,0.0805,58.6
176.0,0.0466,62.4
204.0,0.0618,61.3
206.0,0.0606,61.5
215.0,0.0618,60.5
258.0,0.0713,63.3
237.0,0.0699,61.8
198.0,0.0569,61.8
217.0,0.0638,61.4
253.0,0.073,62.4
180.0,0.0555,60.3
224.0,0.0646,61.2
189.0,0.0521,62.0
200.0,0.0574,62.7
187.0,0.0563,60.9
230.0,0.0655,61.8
218.0,0.0607,62.4
195.0,0.0887,53.6
203.0,0.0551,58.9
196.0,0.0535,62.5
235.0,0.0738,59.9
208.0,0.059000000000000004,61.0
205.0,0.0583,62.3
214.0,0.0683,58.9
222.0,0.063,60.7
199.0,0.0579,61.2
241.0,0.0668,62.5
178.0,0.0489,63.4
220.0,0.0551,67.1
242.0,0.0695,64.1
173.0,0.0501,63.2
259.0,0.0766,62.0
195.0,0.0545,62.9
221.0,0.0907,56.1
220.0,0.0612,59.6
225.0,0.0661,60.0
168.0,0.0444,63.1
223.0,0.0605,64.1
215.0,0.0612,63.6
223.0,0.0609,64.3
172.0,0.0461,65.4
194.0,0.0552,63.6
226.0,0.0653,63.1
195.0,0.054000000000000006,63.9
242.0,0.07,63.0
200.0,0.0573,62.3
251.0,0.0693,63.3
210.0,0.0566,65.0
194.0,0.0535,64.9
208.0,0.0585,63.7
183.0,0.0472,65.4
208.0,0.0554,65.5
235.0,0.0665,64.3
238.0,0.0695,62.7
242.0,0.0661,63.7
237.0,0.067,63.1
237.0,0.0609,65.4
196.0,0.0531,65.2
214.0,0.0566,65.9
235.0,0.0635,65.5
220.0,0.0592,65.3
327.0,0.1005,61.6
256.0,0.0689,63.5
228.0,0.0618,64.2
273.0,0.07200000000000001,65.0
276.0,0.0749,65.0
301.0,0.0846,64.0
301.0,0.0851,63.0
255.0,0.0723,63.0
264.0,0.0711,64.1
262.0,0.0717,64.1
280.0,0.0784,63.5
248.0,0.0702,63.0
238.0,0.069,61.6
238.0,0.0628,63.9
266.0,0.0779,62.2
221.0,0.0659,60.8
279.0,0.0768,61.7
291.0,0.0866,60.8
274.0,0.0704,63.9
225.0,0.0668,61.8
253.0,0.0726,61.5
231.0,0.0651,61.8
274.0,0.0733,63.2
165.0,0.0473,62.4
205.0,0.0581,62.6
207.0,0.055999999999999994,64.1
198.0,0.0607,61.7
189.0,0.0544,61.3
180.0,0.0515,61.7
180.0,0.049,63.4
171.0,0.0462,64.6
176.0,0.0433,68.0
161.0,0.0404,69.3
147.0,0.0418,66.5
122.0,0.0326,66.2
162.0,0.0418,67.9
123.0,0.037000000000000005,63.9
129.0,0.0347,64.9
136.0,0.033,67.9
109.0,0.0325,64.6
132.0,0.0352,64.5
127.0,0.0352,63.8
112.0,0.0314,64.2
119.0,0.0336,62.6
127.0,0.0351,63.7
146.0,0.0396,64.5
119.0,0.0328,63.6
91.0,0.0219,67.2
100.0,0.0281,66.4
95.0,0.0264,65.0
101.0,0.0268,65.8
95.0,0.0262,64.5
102.0,0.0242,67.7
142.0,0.0392,65.7
114.0,0.0277,68.2
116.0,0.0313,66.8
74.0,0.0211,65.2
120.0,0.0293,67.8
107.0,0.0308,65.7
105.0,0.027999999999999997,65.5
114.0,0.0325,65.1
110.0,0.0311,63.9
112.0,0.0259,68.0
99.0,0.0285,65.9
101.0,0.0264,66.0
109.0,0.0267,68.0
78.0,0.0208,67.2
99.0,0.0247,69.1
85.0,0.0261,64.1
85.0,0.0233,65.0
90.0,0.0217,67.6
76.0,0.019,67.4
50.0,0.0123,66.9
68.0,0.0169,67.3
78.0,0.0184,68.3
71.0,0.0189,67.3
55.0,0.0136,66.1
62.0,0.0163,65.2
80.0,0.0185,67.7
62.0,0.0146,70.7
65.0,0.0166,68.5
50.0,0.0134,66.1
78.0,0.0198,68.4
58.0,0.0141,67.0
61.0,0.0156,68.3
56.0,0.0146,66.8
54.0,0.0152,66.1
42.0,0.0113,66.9
59.0,0.0138,68.0
25.0,0.0062,66.8
35.0,0.01,67.1
59.0,0.0133,68.4
53.0,0.0104,69.5
55.0,0.0105,70.7
31.0,0.0076,68.1
30.0,0.0074,68.2
50.0,0.0126,67.6
35.0,0.0067,68.8
79.0,0.013000000000000001,74.7
34.0,0.0078,70.6
31.0,0.0089,68.0
45.0,0.0094,68.9
16.0,0.0052,67.8
45.0,0.0118,68.6
58.0,0.0116,68.6
71.0,0.0126,72.3
33.0,0.0082,69.3
45.0,0.0098,69.4
30.0,0.0086,68.2
50.0,0.0083,70.6
65.0,0.0091,75.5
29.0,0.0112,67.7
39.0,0.009000000000000001,69.4
50.0,0.0139,66.9
52.0,0.0136,66.5
41.0,0.0093,67.6
36.0,0.0085,67.7
27.0,0.0092,66.0
33.0,0.0091,65.1
77.0,0.017,69.5
39.0,0.0094,68.6
44.0,0.0101,68.5
33.0,0.0074,68.4
60.0,0.0166,67.7
76.0,0.0163,71.4
56.0,0.0183,66.3
56.0,0.0165,66.5
82.0,0.0193,68.5
91.0,0.0283,63.4
85.0,0.0226,64.0
65.0,0.0178,65.0
65.0,0.0186,64.6
110.0,0.0313,65.9
105.0,0.0257,72.8
100.0,0.0276,69.2
98.0,0.0284,67.1
143.0,0.0374,69.6
118.0,0.0331,68.5
170.0,0.0526,65.9
177.0,0.0775,66.2
141.0,0.0418,63.3
177.0,0.0489,66.7
211.0,0.0593,66.5
176.0,0.0469,68.3
204.0,0.0519,74.5
214.0,0.0612,73.4
257.0,0.0739,73.9
238.0,0.0667,73.6
181.0,0.0549,71.0
399.0,0.1122,72.4
379.0,0.11199999999999999,71.2
367.0,0.1119,70.2
434.0,0.1371,68.0
444.0,0.1356,68.2
402.0,0.1226,68.4
418.0,0.1397,65.8
415.0,0.1378,60.4
455.0,0.1503,57.7
533.0,0.1783,56.3
471.0,0.1658,54.0
418.0,0.1378,54.7
437.0,0.1544,53.2
481.0,0.1813,50.8
501.0,0.1639,53.0
446.0,0.1631,51.5
454.0,0.1755,49.5
448.0,0.1704,48.9
458.0,0.1561,51.0
396.0,0.1368,51.8
499.0,0.1911,49.9
446.0,0.1875,46.8
420.0,0.1824,44.5
470.0,0.1715,47.5
463.0,0.1609,50.0
483.0,0.1871,48.5
461.0,0.1766,48.4
431.0,0.1625,48.5
455.0,0.1674,49.4
432.0,0.1687,48.1
445.0,0.1667,48.4
430.0,0.165,48.5
420.0,0.1391,51.9
308.0,0.0988,54.9
378.0,0.1174,57.0
429.0,0.1345,57.6
413.0,0.1373,56.5
443.0,0.1404,57.1
449.0,0.1499,56.2
512.0,0.1805,54.0
410.0,0.1455,53.0
470.0,0.1653,52.5
496.0,0.1623,54.4
419.0,0.1615,51.4
399.0,0.1242,54.8
427.0,0.1407,55.3
439.0,0.1415,56.1
465.0,0.1527,55.9
460.0,0.1521,55.7
406.0,0.1266,57.1
431.0,0.1375,57.4
356.0,0.1089,58.5
449.0,0.1404,58.4
395.0,0.1234,58.6
409.0,0.1305,58.2
337.0,0.1033,59.3
392.0,0.1175,60.0
345.0,0.1045,60.2
364.0,0.1155,59.0
306.0,0.0854,62.0
295.0,0.0927,60.3
331.0,0.0975,61.2
294.0,0.0898,60.5
255.0,0.0781,60.2
308.0,0.09699999999999999,59.1
259.0,0.0798,59.1
296.0,0.0854,60.8
226.0,0.0668,61.1
206.0,0.0608,61.2
228.0,0.0705,60.2
226.0,0.0684,60.7
288.0,0.0879,60.9
223.0,0.0636,62.9
231.0,0.0705,61.0
250.0,0.0718,62.3
246.0,0.0701,63.1
213.0,0.0627,62.5
224.0,0.0688,61.0
215.0,0.0614,62.5
212.0,0.0609,62.7
208.0,0.0647,61.1
205.0,0.0622,61.0
256.0,0.0733,62.4
224.0,0.0635,62.6
220.0,0.0659,61.9
229.0,0.0641,62.7
211.0,0.064,61.9
228.0,0.0656,62.9
204.0,0.0576,63.3
192.0,0.0557,63.3
174.0,0.0497,63.3
213.0,0.0609,63.5
181.0,0.0506,64.4
185.0,0.0524,64.5
205.0,0.0579,65.1
199.0,0.0593,62.7
216.0,0.0638,62.7
226.0,0.0619,64.4
225.0,0.0663,63.3
259.0,0.0749,63.0
226.0,0.0654,63.2
208.0,0.057,64.7
204.0,0.0572,65.4
209.0,0.0572,66.0
202.0,0.0537,66.8
216.0,0.0589,66.8
207.0,0.0555,67.1
215.0,0.0631,64.7
218.0,0.057999999999999996,66.4
174.0,0.0502,63.9
237.0,0.0644,64.7
242.0,0.0704,63.7
241.0,0.0667,65.5
249.0,0.0633,67.9
191.0,0.0536,66.4
168.0,0.0441,67.7
213.0,0.0593,66.3
212.0,0.0567,67.3
218.0,0.0589,66.9
217.0,0.0628,64.8
245.0,0.0716,63.5
216.0,0.0602,64.0
291.0,0.0922,61.2
226.0,0.0654,61.9
199.0,0.0573,62.3
213.0,0.0635,62.0
227.0,0.065,62.8
177.0,0.0516,62.7
201.0,0.0565,63.2
248.0,0.0671,64.9
246.0,0.0649,66.6
255.0,0.0697,66.0
245.0,0.064,67.3
217.0,0.0568,68.1
225.0,0.0594,68.2
193.0,0.0516,68.4
285.0,0.078,67.0
254.0,0.0656,68.1
284.0,0.0728,69.2
251.0,0.0697,66.6
193.0,0.053,65.8
200.0,0.0583,63.9
156.0,0.0415,66.2
88.0,0.0225,67.1
123.0,0.0303,69.2
276.0,0.0814,65.3
281.0,0.086,62.0
395.0,0.124,59.7
445.0,0.1476,57.0
340.0,0.2202,42.8
342.0,0.2337,34.5
266.0,0.0724,50.2
275.0,0.079,56.3
273.0,0.0743,61.1
277.0,0.0805,61.4
211.0,0.0612,61.6
207.0,0.0606,61.2
234.0,0.0673,62.3
189.0,0.054000000000000006,62.5
223.0,0.0592,64.9
248.0,0.0743,62.2
269.0,0.077,62.6
213.0,0.063,62.2
193.0,0.084,57.8
169.0,0.0443,64.1
237.0,0.0707,62.9
208.0,0.057,64.9
212.0,0.057,66.6
175.0,0.0479,66.4
172.0,0.0475,66.3
182.0,0.0486,67.2
168.0,0.0482,65.8
161.0,0.0438,65.8
135.0,0.037000000000000005,66.4
172.0,0.0463,66.7
137.0,0.0372,66.4
152.0,0.040999999999999995,66.6
164.0,0.0461,66.0
159.0,0.0441,65.7
141.0,0.0369,67.3
109.0,0.0304,66.4
181.0,0.0499,66.2
164.0,0.0431,67.7
169.0,0.044000000000000004,68.7
102.0,0.028999999999999998,67.9
109.0,0.0357,62.9
161.0,0.039,68.3
130.0,0.0385,64.8
137.0,0.0353,66.5
135.0,0.0333,68.4
121.0,0.0303,68.6
144.0,0.0347,70.5
144.0,0.0385,68.7
107.0,0.0278,68.0
121.0,0.0317,68.0
131.0,0.0333,68.2
140.0,0.0374,68.3
143.0,0.0367,69.3
107.0,0.0311,64.8
112.0,0.0264,67.9
91.0,0.0226,68.1
135.0,0.0351,67.0
128.0,0.0304,70.5
142.0,0.0346,70.5
115.0,0.0319,66.5
93.0,0.0239,66.9
120.0,0.0301,68.5
101.0,0.0227,71.1
92.0,0.023,69.3
99.0,0.0235,70.3
109.0,0.0254,71.6
111.0,0.0311,65.4
86.0,0.0218,65.3
125.0,0.0291,66.7
102.0,0.0251,67.3
80.0,0.0211,66.2
79.0,0.0196,66.0
82.0,0.0194,66.2
83.0,0.0208,66.4
59.0,0.0136,67.1
71.0,0.0193,65.1
71.0,0.0184,64.0
70.0,0.0209,62.1
89.0,0.0219,66.7
77.0,0.0172,67.4
56.0,0.0129,67.1
55.0,0.0128,68.8
66.0,0.0155,69.1
38.0,0.0417,59.1
53.0,0.0108,66.1
35.0,0.0097,65.9
59.0,0.0142,68.9
60.0,0.0121,70.1
70.0,0.0156,71.5
50.0,0.0127,68.6
44.0,0.0098,69.3
47.0,0.0108,68.0
34.0,0.0091,67.5
54.0,0.0098,69.2
42.0,0.0084,68.7
46.0,0.0099,68.4
64.0,0.0132,68.9
36.0,0.0081,68.1
42.0,0.0091,66.5
37.0,0.01,66.1
39.0,0.0127,63.9
24.0,0.0046,67.4
40.0,0.0083,67.7
41.0,0.0091,67.1
43.0,0.0084,68.7
57.0,0.0097,71.0
63.0,0.0128,71.2
28.0,0.0061,69.2
78.0,0.015,72.6
47.0,0.0096,70.4
50.0,0.0117,68.4
28.0,0.006,69.3
35.0,0.0056,70.6
35.0,0.0091,67.8
41.0,0.008,70.3
40.0,0.0091,68.6
36.0,0.0109,67.1
46.0,0.01,68.5
56.0,0.0141,67.6
50.0,0.0178,63.1
46.0,0.0138,64.5
60.0,0.0113,68.5
62.0,0.0177,65.6
61.0,0.0165,64.5
70.0,0.0149,68.1
58.0,0.0147,67.5
58.0,0.0133,68.6
53.0,0.0118,69.3
61.0,0.013999999999999999,69.6
50.0,0.0137,68.1
63.0,0.013999999999999999,69.7
47.0,0.0136,67.3
63.0,0.0199,64.0
90.0,0.0224,66.5
63.0,0.0163,66.9
87.0,0.0193,68.9
109.0,0.0258,69.9
82.0,0.02,69.0
73.0,0.0181,69.4
98.0,0.0302,64.3
60.0,0.018000000000000002,64.7
86.0,0.0225,67.3
116.0,0.0307,66.3
116.0,0.0324,65.5
144.0,0.0408,64.5
134.0,0.0383,63.1
126.0,0.0311,66.5
161.0,0.0468,63.1
157.0,0.043,63.7
118.0,0.032,64.4
104.0,0.0277,65.4
145.0,0.0428,63.4
116.0,0.0342,62.6
136.0,0.0378,62.9
173.0,0.0458,65.0
183.0,0.0467,66.0
170.0,0.0446,66.5
186.0,0.0536,63.5
214.0,0.0588,63.6
170.0,0.045,64.9
140.0,0.0358,66.4
185.0,0.0477,66.6
185.0,0.0476,66.8
150.0,0.0418,64.7
179.0,0.0441,67.3
162.0,0.0431,65.7
170.0,0.0464,65.1
214.0,0.0577,65.0
181.0,0.0482,64.6
167.0,0.0429,67.1
216.0,0.0588,65.0
203.0,0.0551,65.4
208.0,0.0559,65.4
192.0,0.0539,64.2
186.0,0.0495,63.8
167.0,0.0434,64.6
149.0,0.0427,62.8
184.0,0.0488,63.7
170.0,0.0465,63.5
212.0,0.0575,63.1
260.0,0.0661,65.0
225.0,0.0628,62.8
206.0,0.0532,64.3
287.0,0.0774,64.1
224.0,0.0567,65.4
189.0,0.0809,55.8
226.0,0.0583,60.6
214.0,0.0568,62.5
179.0,0.0502,62.2
214.0,0.0599,61.6
226.0,0.0618,62.5
169.0,0.0456,62.5
249.0,0.0698,62.1
313.0,0.0882,61.4
246.0,0.0696,61.0
218.0,0.0568,63.5
268.0,0.0709,63.9
250.0,0.0639,65.3
246.0,0.0666,64.2
240.0,0.0595,66.3
245.0,0.0625,66.3
246.0,0.0665,65.1
227.0,0.0632,63.0
276.0,0.0758,62.8
225.0,0.0578,64.2
233.0,0.064,63.1
264.0,0.0743,62.1
226.0,0.0673,59.8
